Text;Size;Color;Angle;Font;Repeat;URL
提前;1;Random;Random;Random;Yes;v
只能靠;1;Random;Random;Random;Yes;v
看来;1;Random;Random;Random;Yes;v
俄国人;1;Random;Random;Random;Yes;nz
安慰;1;Random;Random;Random;Yes;v
俄国;1;Random;Random;Random;Yes;ns
想着;1;Random;Random;Random;Yes;v
这回;1;Random;Random;Random;Yes;mq
剖腹;1;Random;Random;Random;Yes;n
美国佬;1;Random;Random;Random;Yes;nz
小队;1;Random;Random;Random;Yes;n
看见;1;Random;Random;Random;Yes;v
人物性格;1;Random;Random;Random;Yes;n
爱哭;1;Random;Random;Random;Yes;v
照顾;1;Random;Random;Random;Yes;v
地痞;1;Random;Random;Random;Yes;n
误以为;1;Random;Random;Random;Yes;i
个性;1;Random;Random;Random;Yes;n
白开水;1;Random;Random;Random;Yes;nr
平淡无味;1;Random;Random;Random;Yes;i
深度;1;Random;Random;Random;Yes;ns
没想到;1;Random;Random;Random;Yes;l
爆炸;1;Random;Random;Random;Yes;v
中正;1;Random;Random;Random;Yes;nz
平和;1;Random;Random;Random;Yes;a
好评;1;Random;Random;Random;Yes;v
做事;1;Random;Random;Random;Yes;v
合乎逻辑;1;Random;Random;Random;Yes;l
画虎不成反类犬;1;Random;Random;Random;Yes;i
产物;1;Random;Random;Random;Yes;n
丢掉;1;Random;Random;Random;Yes;v
面临;1;Random;Random;Random;Yes;v
应有;1;Random;Random;Random;Yes;v
严肃;1;Random;Random;Random;Yes;a
庄重;1;Random;Random;Random;Yes;a
幽默感;1;Random;Random;Random;Yes;n
站不住脚;1;Random;Random;Random;Yes;l
其他人;1;Random;Random;Random;Yes;rr
歇斯底里;1;Random;Random;Random;Yes;ns
油腔滑调;1;Random;Random;Random;Yes;n
银幕;1;Random;Random;Random;Yes;n
一巴掌;1;Random;Random;Random;Yes;i
欠揍;1;Random;Random;Random;Yes;v
自封;1;Random;Random;Random;Yes;v
天才;1;Random;Random;Random;Yes;n
忍受;1;Random;Random;Random;Yes;v
新闻联播;1;Random;Random;Random;Yes;nz
煽动性;1;Random;Random;Random;Yes;n
标语;1;Random;Random;Random;Yes;n
蜀山;1;Random;Random;Random;Yes;ns
撩动;1;Random;Random;Random;Yes;v
并不比;1;Random;Random;Random;Yes;v
设置;1;Random;Random;Random;Yes;vn
拷问;1;Random;Random;Random;Yes;v
神学;1;Random;Random;Random;Yes;n
伦理学;1;Random;Random;Random;Yes;nt
进化论;1;Random;Random;Random;Yes;n
征服;1;Random;Random;Random;Yes;v
控制论;1;Random;Random;Random;Yes;v
无所不包;1;Random;Random;Random;Yes;i
启发;1;Random;Random;Random;Yes;v
简言之;1;Random;Random;Random;Yes;nr
视作;1;Random;Random;Random;Yes;v
名片;1;Random;Random;Random;Yes;n
揣测;1;Random;Random;Random;Yes;v
审视;1;Random;Random;Random;Yes;v
冲锋;1;Random;Random;Random;Yes;n
举动;1;Random;Random;Random;Yes;v
用来;1;Random;Random;Random;Yes;v
凛冽;1;Random;Random;Random;Yes;a
目光;1;Random;Random;Random;Yes;n
越俎代庖;1;Random;Random;Random;Yes;i
见仁见智;1;Random;Random;Random;Yes;i
工业化;1;Random;Random;Random;Yes;vn
有意思;1;Random;Random;Random;Yes;l
条形码;1;Random;Random;Random;Yes;n
扫描;1;Random;Random;Random;Yes;v
提示;1;Random;Random;Random;Yes;v
机械;1;Random;Random;Random;Yes;n
盔甲;1;Random;Random;Random;Yes;n
最起码;1;Random;Random;Random;Yes;l
爱好者;1;Random;Random;Random;Yes;n
欣赏;1;Random;Random;Random;Yes;v
主打;1;Random;Random;Random;Yes;n
姗姗来迟;1;Random;Random;Random;Yes;i
成熟;1;Random;Random;Random;Yes;a
落脚点;1;Random;Random;Random;Yes;n
外国;1;Random;Random;Random;Yes;ns
部队;1;Random;Random;Random;Yes;n
全盘;1;Random;Random;Random;Yes;n
电话;1;Random;Random;Random;Yes;n
从头开始;1;Random;Random;Random;Yes;i
踏入;1;Random;Random;Random;Yes;v
步调;1;Random;Random;Random;Yes;n
紊乱;1;Random;Random;Random;Yes;a
末尾;1;Random;Random;Random;Yes;n
演讲稿;1;Random;Random;Random;Yes;n
私心;1;Random;Random;Random;Yes;n
鲁莽;1;Random;Random;Random;Yes;nr
赌博;1;Random;Random;Random;Yes;v
以小见大;1;Random;Random;Random;Yes;i
命题;1;Random;Random;Random;Yes;n
架势;1;Random;Random;Random;Yes;n
上来;1;Random;Random;Random;Yes;t
人定胜天;1;Random;Random;Random;Yes;n
推演;1;Random;Random;Random;Yes;v
分泌;1;Random;Random;Random;Yes;v
泪珠;1;Random;Random;Random;Yes;n
逊色;1;Random;Random;Random;Yes;n
狗血;1;Random;Random;Random;Yes;n
伦理;1;Random;Random;Random;Yes;ns
革命;1;Random;Random;Random;Yes;vn
英模;1;Random;Random;Random;Yes;n
样板戏;1;Random;Random;Random;Yes;n
陈腐;1;Random;Random;Random;Yes;nr
阶段;1;Random;Random;Random;Yes;n
颤抖;1;Random;Random;Random;Yes;v
朗诵;1;Random;Random;Random;Yes;v
忍住;1;Random;Random;Random;Yes;v
刹车;1;Random;Random;Random;Yes;n
逃逸;1;Random;Random;Random;Yes;v
系列;1;Random;Random;Random;Yes;q
真诚;1;Random;Random;Random;Yes;a
储备;1;Random;Random;Random;Yes;vn
产能;1;Random;Random;Random;Yes;v
及格线;1;Random;Random;Random;Yes;n
浮动;1;Random;Random;Random;Yes;vn
长路;1;Random;Random;Random;Yes;ns
漫漫;1;Random;Random;Random;Yes;a
文类;1;Random;Random;Random;Yes;n
超拔;1;Random;Random;Random;Yes;v
视域;1;Random;Random;Random;Yes;n
冷酷;1;Random;Random;Random;Yes;a
宇宙观;1;Random;Random;Random;Yes;l
泄气;1;Random;Random;Random;Yes;v
丧失;1;Random;Random;Random;Yes;v
同类;1;Random;Random;Random;Yes;n
蜗居;1;Random;Random;Random;Yes;n
飘荡;1;Random;Random;Random;Yes;v
麻将;1;Random;Random;Random;Yes;n
活着;1;Random;Random;Random;Yes;v
意思;1;Random;Random;Random;Yes;n
moment;1;Random;Random;Random;Yes;eng
硬生生;1;Random;Random;Random;Yes;n
回去;1;Random;Random;Random;Yes;v
看不下去;1;Random;Random;Random;Yes;v
那样的话;1;Random;Random;Random;Yes;l
缺陷;1;Random;Random;Random;Yes;v
难以忍受;1;Random;Random;Random;Yes;l
纯粹;1;Random;Random;Random;Yes;a
猜想;1;Random;Random;Random;Yes;v
论述;1;Random;Random;Random;Yes;v
习惯;1;Random;Random;Random;Yes;n
厌弃;1;Random;Random;Random;Yes;v
试图;1;Random;Random;Random;Yes;v
私人;1;Random;Random;Random;Yes;n
匮乏;1;Random;Random;Random;Yes;v
捉襟见肘;1;Random;Random;Random;Yes;i
并不知道;1;Random;Random;Random;Yes;l
现成;1;Random;Random;Random;Yes;v
英文;1;Random;Random;Random;Yes;nz
分为;1;Random;Random;Random;Yes;v
点子;1;Random;Random;Random;Yes;n
没用;1;Random;Random;Random;Yes;v
沦为;1;Random;Random;Random;Yes;v
摆设;1;Random;Random;Random;Yes;v
偷懒;1;Random;Random;Random;Yes;v
剔除;1;Random;Random;Random;Yes;v
引起;1;Random;Random;Random;Yes;v
效应;1;Random;Random;Random;Yes;n
诗意;1;Random;Random;Random;Yes;n
独特;1;Random;Random;Random;Yes;a
冷血;1;Random;Random;Random;Yes;v
微观;1;Random;Random;Random;Yes;n
悲天悯人;1;Random;Random;Random;Yes;i
截取;1;Random;Random;Random;Yes;v
驾驭;1;Random;Random;Random;Yes;v
切入;1;Random;Random;Random;Yes;v
平衡;1;Random;Random;Random;Yes;a
70;1;Random;Random;Random;Yes;eng
营销;1;Random;Random;Random;Yes;vn
合适;1;Random;Random;Random;Yes;a
制定;1;Random;Random;Random;Yes;v
步骤;1;Random;Random;Random;Yes;n
消灭;1;Random;Random;Random;Yes;v
中文版;1;Random;Random;Random;Yes;nz
音乐剧;1;Random;Random;Random;Yes;n
环节;1;Random;Random;Random;Yes;n
有模有样;1;Random;Random;Random;Yes;l
get;1;Random;Random;Random;Yes;eng
精髓;1;Random;Random;Random;Yes;n
态度;1;Random;Random;Random;Yes;n
口气;1;Random;Random;Random;Yes;n
心怀;1;Random;Random;Random;Yes;n
热爱;1;Random;Random;Random;Yes;a
奔头;1;Random;Random;Random;Yes;v
指望;1;Random;Random;Random;Yes;v
谦虚;1;Random;Random;Random;Yes;a
吹嘘;1;Random;Random;Random;Yes;v
看待;1;Random;Random;Random;Yes;v
看得出;1;Random;Random;Random;Yes;v
欠佳;1;Random;Random;Random;Yes;v
casting;1;Random;Random;Random;Yes;eng
不住;1;Random;Random;Random;Yes;v
雪上加霜;1;Random;Random;Random;Yes;i
面目;1;Random;Random;Random;Yes;n
相似;1;Random;Random;Random;Yes;v
好感;1;Random;Random;Random;Yes;n
矮化;1;Random;Random;Random;Yes;n
老外;1;Random;Random;Random;Yes;n
塑造成;1;Random;Random;Random;Yes;n
懂得;1;Random;Random;Random;Yes;v
提防;1;Random;Random;Random;Yes;v
民族;1;Random;Random;Random;Yes;n
自信;1;Random;Random;Random;Yes;v
共勉;1;Random;Random;Random;Yes;v
出去;1;Random;Random;Random;Yes;v
字幕;1;Random;Random;Random;Yes;n
Weta;1;Random;Random;Random;Yes;eng
工作人员;1;Random;Random;Random;Yes;n
名单;1;Random;Random;Random;Yes;n
呵呵;1;Random;Random;Random;Yes;v
仔细;1;Random;Random;Random;Yes;ad
洪荒;1;Random;Random;Random;Yes;ns
求求;1;Random;Random;Random;Yes;v
苍穹;1;Random;Random;Random;Yes;n
燃烧;1;Random;Random;Random;Yes;v
再见;1;Random;Random;Random;Yes;v
外国人;1;Random;Random;Random;Yes;n
估计;1;Random;Random;Random;Yes;v
通篇;1;Random;Random;Random;Yes;n
加持;1;Random;Random;Random;Yes;v
向前走;1;Random;Random;Random;Yes;nr
气氛;1;Random;Random;Random;Yes;n
七天;1;Random;Random;Random;Yes;t
突然;1;Random;Random;Random;Yes;ad
60;1;Random;Random;Random;Yes;eng
荒诞;1;Random;Random;Random;Yes;a
动作片;1;Random;Random;Random;Yes;n
静候;1;Random;Random;Random;Yes;n
物理学家;1;Random;Random;Random;Yes;n
影评人;1;Random;Random;Random;Yes;n
专业;1;Random;Random;Random;Yes;n
无条件;1;Random;Random;Random;Yes;l
溺爱;1;Random;Random;Random;Yes;v
无助于;1;Random;Random;Random;Yes;v
成长;1;Random;Random;Random;Yes;v
试问;1;Random;Random;Random;Yes;v
影迷会;1;Random;Random;Random;Yes;l
扬眉吐气;1;Random;Random;Random;Yes;i
借鉴;1;Random;Random;Random;Yes;v
功利性;1;Random;Random;Random;Yes;n
目的性;1;Random;Random;Random;Yes;n
艺术;1;Random;Random;Random;Yes;n
误解;1;Random;Random;Random;Yes;v
疯狂;1;Random;Random;Random;Yes;a
展示;1;Random;Random;Random;Yes;v
转场;1;Random;Random;Random;Yes;n
表现力;1;Random;Random;Random;Yes;n
无聊;1;Random;Random;Random;Yes;a
段落;1;Random;Random;Random;Yes;n
精彩;1;Random;Random;Random;Yes;n
挽救;1;Random;Random;Random;Yes;v
概念设计;1;Random;Random;Random;Yes;n
开了个;1;Random;Random;Random;Yes;n
好头;1;Random;Random;Random;Yes;n
堆砌;1;Random;Random;Random;Yes;v
如出一辙;1;Random;Random;Random;Yes;i
喂饱;1;Random;Random;Random;Yes;v
未成熟;1;Random;Random;Random;Yes;i
要务;1;Random;Random;Random;Yes;n
刻有;1;Random;Random;Random;Yes;v
烙印;1;Random;Random;Random;Yes;n
暴露无遗;1;Random;Random;Random;Yes;i
照搬;1;Random;Random;Random;Yes;v
奥德赛;1;Random;Random;Random;Yes;nr
叛变;1;Random;Random;Random;Yes;v
未有;1;Random;Random;Random;Yes;v
宣扬;1;Random;Random;Random;Yes;v
国威;1;Random;Random;Random;Yes;n
90;1;Random;Random;Random;Yes;eng
可喜可贺;1;Random;Random;Random;Yes;v
苛责;1;Random;Random;Random;Yes;v
引来;1;Random;Random;Random;Yes;v
党同伐异;1;Random;Random;Random;Yes;nz
批斗;1;Random;Random;Random;Yes;vn
分子;1;Random;Random;Random;Yes;n
围攻;1;Random;Random;Random;Yes;v
政治;1;Random;Random;Random;Yes;n
诉求;1;Random;Random;Random;Yes;v
军事;1;Random;Random;Random;Yes;n
警惕;1;Random;Random;Random;Yes;v
透明;1;Random;Random;Random;Yes;v
收到;1;Random;Random;Random;Yes;v
来自;1;Random;Random;Random;Yes;v
华为;1;Random;Random;Random;Yes;nr
手机;1;Random;Random;Random;Yes;n
辱骂;1;Random;Random;Random;Yes;v
芳草地;1;Random;Random;Random;Yes;n
譬如说;1;Random;Random;Random;Yes;l
推算;1;Random;Random;Random;Yes;v
成功率;1;Random;Random;Random;Yes;n
方案;1;Random;Random;Random;Yes;n
取舍;1;Random;Random;Random;Yes;v
自动;1;Random;Random;Random;Yes;vn
交给;1;Random;Random;Random;Yes;v
控制;1;Random;Random;Random;Yes;v
告诉;1;Random;Random;Random;Yes;v
不足以;1;Random;Random;Random;Yes;v
普通;1;Random;Random;Random;Yes;nz
末世;1;Random;Random;Random;Yes;n
悲剧感;1;Random;Random;Random;Yes;n
杭州;1;Random;Random;Random;Yes;ns
岩浆;1;Random;Random;Random;Yes;n
吞没;1;Random;Random;Random;Yes;v
留在;1;Random;Random;Random;Yes;v
地表;1;Random;Random;Random;Yes;n
数字;1;Random;Random;Random;Yes;n
还过得去;1;Random;Random;Random;Yes;v
乏善可陈;1;Random;Random;Random;Yes;l
姥爷;1;Random;Random;Random;Yes;n
秉承;1;Random;Random;Random;Yes;v
一脚;1;Random;Random;Random;Yes;mq
类似;1;Random;Random;Random;Yes;v
北海;1;Random;Random;Random;Yes;ns
小学生;1;Random;Random;Random;Yes;nr
命题作文;1;Random;Random;Random;Yes;n
一声不吭;1;Random;Random;Random;Yes;l
打爆;1;Random;Random;Random;Yes;v
女队员;1;Random;Random;Random;Yes;n
毛病;1;Random;Random;Random;Yes;n
乡土味;1;Random;Random;Random;Yes;n
泛滥;1;Random;Random;Random;Yes;v
贺岁片;1;Random;Random;Random;Yes;n
TT;1;Random;Random;Random;Yes;eng
路线;1;Random;Random;Random;Yes;n
法理;1;Random;Random;Random;Yes;n
各行其道;1;Random;Random;Random;Yes;i
秩序井然;1;Random;Random;Random;Yes;i
瞄准;1;Random;Random;Random;Yes;v
国内;1;Random;Random;Random;Yes;s
人民;1;Random;Random;Random;Yes;n
土壤;1;Random;Random;Random;Yes;n
厌烦;1;Random;Random;Random;Yes;v
通通;1;Random;Random;Random;Yes;vn
失效;1;Random;Random;Random;Yes;a
刘老师;1;Random;Random;Random;Yes;nr
救世主;1;Random;Random;Random;Yes;n
BOSS;1;Random;Random;Random;Yes;eng
稚嫩;1;Random;Random;Random;Yes;a
声音;1;Random;Random;Random;Yes;n
小姐;1;Random;Random;Random;Yes;nr
进行;1;Random;Random;Random;Yes;v
有头有脸;1;Random;Random;Random;Yes;l
爸爸;1;Random;Random;Random;Yes;n
智障;1;Random;Random;Random;Yes;n
出演;1;Random;Random;Random;Yes;v
三观;1;Random;Random;Random;Yes;nz
恶臭;1;Random;Random;Random;Yes;a
反胃;1;Random;Random;Random;Yes;v
放逐;1;Random;Random;Random;Yes;v
天际;1;Random;Random;Random;Yes;n
小行星;1;Random;Random;Random;Yes;n
躲避;1;Random;Random;Random;Yes;v
漂流;1;Random;Random;Random;Yes;a
微乎其微;1;Random;Random;Random;Yes;i
杂烩;1;Random;Random;Random;Yes;n
傻眼;1;Random;Random;Random;Yes;n
为止;1;Random;Random;Random;Yes;v
沼泽;1;Random;Random;Random;Yes;n
换上;1;Random;Random;Random;Yes;v
白皮;1;Random;Random;Random;Yes;n
委员会;1;Random;Random;Random;Yes;n
电子;1;Random;Random;Random;Yes;n
数据;1;Random;Random;Random;Yes;n
形式;1;Random;Random;Random;Yes;n
杜绝;1;Random;Random;Random;Yes;nr
肉体;1;Random;Random;Random;Yes;n
神化;1;Random;Random;Random;Yes;n
陷入;1;Random;Random;Random;Yes;v
诘问;1;Random;Random;Random;Yes;v
复仇;1;Random;Random;Random;Yes;v
演算;1;Random;Random;Random;Yes;v
吸引;1;Random;Random;Random;Yes;v
新家园;1;Random;Random;Random;Yes;ns
蓝图;1;Random;Random;Random;Yes;nr
奴化;1;Random;Random;Random;Yes;n
手段;1;Random;Random;Random;Yes;n
蒸汽;1;Random;Random;Random;Yes;n
分层;1;Random;Random;Random;Yes;n
调和;1;Random;Random;Random;Yes;vn
呈现出;1;Random;Random;Random;Yes;v
便是;1;Random;Random;Random;Yes;v
畸形;1;Random;Random;Random;Yes;n
暗示;1;Random;Random;Random;Yes;v
公民;1;Random;Random;Random;Yes;n
身份;1;Random;Random;Random;Yes;n
局限于;1;Random;Random;Random;Yes;n
是从;1;Random;Random;Random;Yes;v
衍生;1;Random;Random;Random;Yes;v
仿造;1;Random;Random;Random;Yes;v
资本主义;1;Random;Random;Random;Yes;n
神话;1;Random;Random;Random;Yes;n
讴歌;1;Random;Random;Random;Yes;v
强调;1;Random;Random;Random;Yes;v
优越;1;Random;Random;Random;Yes;a
没意思;1;Random;Random;Random;Yes;l
共鸣;1;Random;Random;Random;Yes;v
波动;1;Random;Random;Random;Yes;vn
心潮澎湃;1;Random;Random;Random;Yes;i
扛起;1;Random;Random;Random;Yes;v
大气;1;Random;Random;Random;Yes;n
种族;1;Random;Random;Random;Yes;n
自救;1;Random;Random;Random;Yes;v
让给;1;Random;Random;Random;Yes;v
加入;1;Random;Random;Random;Yes;v
离家出走;1;Random;Random;Random;Yes;i
勉强;1;Random;Random;Random;Yes;v
操控;1;Random;Random;Random;Yes;v
top;1;Random;Random;Random;Yes;eng
体会;1;Random;Random;Random;Yes;n
尺度;1;Random;Random;Random;Yes;n
准确;1;Random;Random;Random;Yes;a
剧组;1;Random;Random;Random;Yes;n
努力下去;1;Random;Random;Random;Yes;v
我会;1;Random;Random;Random;Yes;n
买单;1;Random;Random;Random;Yes;n
效果;1;Random;Random;Random;Yes;n
道具;1;Random;Random;Random;Yes;n
企业;1;Random;Random;Random;Yes;n
丰富;1;Random;Random;Random;Yes;a
最让人;1;Random;Random;Random;Yes;n
仅仅只是;1;Random;Random;Random;Yes;i
很爽;1;Random;Random;Random;Yes;a
体现;1;Random;Random;Random;Yes;v
复杂性;1;Random;Random;Random;Yes;n
用钱;1;Random;Random;Random;Yes;v
引爆;1;Random;Random;Random;Yes;v
挣扎;1;Random;Random;Random;Yes;v
起码;1;Random;Random;Random;Yes;n
悲壮;1;Random;Random;Random;Yes;a
无可奈何;1;Random;Random;Random;Yes;i
两难;1;Random;Random;Random;Yes;n
运载;1;Random;Random;Random;Yes;v
人命;1;Random;Random;Random;Yes;n
父子;1;Random;Random;Random;Yes;n
生离死别;1;Random;Random;Random;Yes;n
吓人;1;Random;Random;Random;Yes;v
体验;1;Random;Random;Random;Yes;n
开篇;1;Random;Random;Random;Yes;n
过年;1;Random;Random;Random;Yes;t
通体;1;Random;Random;Random;Yes;n
舒爽;1;Random;Random;Random;Yes;a
宁死;1;Random;Random;Random;Yes;nr
宅基地;1;Random;Random;Random;Yes;n
抛开;1;Random;Random;Random;Yes;v
技术细节;1;Random;Random;Random;Yes;n
配器;1;Random;Random;Random;Yes;n
构思;1;Random;Random;Random;Yes;v
旋律;1;Random;Random;Random;Yes;n
木耳;1;Random;Random;Random;Yes;nr
精确;1;Random;Random;Random;Yes;a
黑暗;1;Random;Random;Random;Yes;z
骑士;1;Random;Random;Random;Yes;n
崛起;1;Random;Random;Random;Yes;v
钢铁;1;Random;Random;Random;Yes;n
来讲;1;Random;Random;Random;Yes;v
匹配;1;Random;Random;Random;Yes;v
写作;1;Random;Random;Random;Yes;v
使用;1;Random;Random;Random;Yes;v
被誉为;1;Random;Random;Random;Yes;n
代表作品;1;Random;Random;Random;Yes;n
表示遗憾;1;Random;Random;Random;Yes;n
凑凑;1;Random;Random;Random;Yes;a
画面;1;Random;Random;Random;Yes;n
过渡;1;Random;Random;Random;Yes;v
身上;1;Random;Random;Random;Yes;s
本子;1;Random;Random;Random;Yes;n
名字;1;Random;Random;Random;Yes;n
不失为;1;Random;Random;Random;Yes;v
尝试;1;Random;Random;Random;Yes;vn
黑马;1;Random;Random;Random;Yes;ns
符号;1;Random;Random;Random;Yes;n
引领;1;Random;Random;Random;Yes;v
世界性;1;Random;Random;Random;Yes;n
同心;1;Random;Random;Random;Yes;n
明确;1;Random;Random;Random;Yes;ad
给予;1;Random;Random;Random;Yes;v
公私;1;Random;Random;Random;Yes;n
权利;1;Random;Random;Random;Yes;n
圆满;1;Random;Random;Random;Yes;a
拥抱;1;Random;Random;Random;Yes;v
一言难尽;1;Random;Random;Random;Yes;i
文本;1;Random;Random;Random;Yes;n
辩证;1;Random;Random;Random;Yes;v
对比;1;Random;Random;Random;Yes;v
位于;1;Random;Random;Random;Yes;v
天平;1;Random;Random;Random;Yes;n
红海;1;Random;Random;Random;Yes;ns
放眼;1;Random;Random;Random;Yes;v
新世纪;1;Random;Random;Random;Yes;nz
珍视;1;Random;Random;Random;Yes;v
知性;1;Random;Random;Random;Yes;n
权衡;1;Random;Random;Random;Yes;nr
为先;1;Random;Random;Random;Yes;v
无畏;1;Random;Random;Random;Yes;v
包裹;1;Random;Random;Random;Yes;v
强国;1;Random;Random;Random;Yes;n
修正;1;Random;Random;Random;Yes;nr
表意;1;Random;Random;Random;Yes;v
赘述;1;Random;Random;Random;Yes;v
坚决;1;Random;Random;Random;Yes;ad
大气磅礴;1;Random;Random;Random;Yes;i
有意;1;Random;Random;Random;Yes;v
弱化;1;Random;Random;Random;Yes;n
族群;1;Random;Random;Random;Yes;n
放置;1;Random;Random;Random;Yes;v
激荡;1;Random;Random;Random;Yes;v
历史长河;1;Random;Random;Random;Yes;n
笔下;1;Random;Random;Random;Yes;n
着眼于;1;Random;Random;Random;Yes;v
三代;1;Random;Random;Random;Yes;t
注重;1;Random;Random;Random;Yes;v
抉择;1;Random;Random;Random;Yes;v
联系;1;Random;Random;Random;Yes;n
笔墨;1;Random;Random;Random;Yes;n
用于;1;Random;Random;Random;Yes;v
发挥;1;Random;Random;Random;Yes;v
侧重点;1;Random;Random;Random;Yes;n
不同;1;Random;Random;Random;Yes;a
一脉相承;1;Random;Random;Random;Yes;l
交会;1;Random;Random;Random;Yes;n
孤独;1;Random;Random;Random;Yes;a
美的;1;Random;Random;Random;Yes;nr
舶来品;1;Random;Random;Random;Yes;n
空白;1;Random;Random;Random;Yes;n
改造;1;Random;Random;Random;Yes;v
独树一帜;1;Random;Random;Random;Yes;i
中式;1;Random;Random;Random;Yes;n
大众;1;Random;Random;Random;Yes;n
开启;1;Random;Random;Random;Yes;v
董存瑞;1;Random;Random;Random;Yes;nr
碉堡;1;Random;Random;Random;Yes;n
核心思想;1;Random;Random;Random;Yes;n
厌恶;1;Random;Random;Random;Yes;v
虚伪;1;Random;Random;Random;Yes;a
赋予;1;Random;Random;Random;Yes;v
勇敢;1;Random;Random;Random;Yes;a
奉献;1;Random;Random;Random;Yes;v
毫无疑义;1;Random;Random;Random;Yes;l
韩日;1;Random;Random;Random;Yes;nr
跨越;1;Random;Random;Random;Yes;v
无止境;1;Random;Random;Random;Yes;l
中宣部;1;Random;Random;Random;Yes;nt
紧张;1;Random;Random;Random;Yes;a
乱七八糟;1;Random;Random;Random;Yes;i
减分;1;Random;Random;Random;Yes;v
好像;1;Random;Random;Random;Yes;v
不了;1;Random;Random;Random;Yes;v
攻击;1;Random;Random;Random;Yes;v
色香味;1;Random;Random;Random;Yes;n
ok;1;Random;Random;Random;Yes;eng
年节;1;Random;Random;Random;Yes;t
大菜;1;Random;Random;Random;Yes;n
油盐;1;Random;Random;Random;Yes;n
产业;1;Random;Random;Random;Yes;n
高于;1;Random;Random;Random;Yes;v
并提;1;Random;Random;Random;Yes;v
京味;1;Random;Random;Random;Yes;nz
地步;1;Random;Random;Random;Yes;n
非他莫属;1;Random;Random;Random;Yes;l
永驻;1;Random;Random;Random;Yes;v
神经质;1;Random;Random;Random;Yes;n
信息;1;Random;Random;Random;Yes;n
惨不忍睹;1;Random;Random;Random;Yes;i
慎重考虑;1;Random;Random;Random;Yes;nr
招募;1;Random;Random;Random;Yes;v
对象;1;Random;Random;Random;Yes;n
国籍;1;Random;Random;Random;Yes;n
坐在;1;Random;Random;Random;Yes;v
电影院;1;Random;Random;Random;Yes;n
拖沓;1;Random;Random;Random;Yes;a
啰嗦;1;Random;Random;Random;Yes;z
苏拉威西;1;Random;Random;Random;Yes;ns
戏份;1;Random;Random;Random;Yes;n
掉头;1;Random;Random;Random;Yes;v
太短;1;Random;Random;Random;Yes;n
10;1;Random;Random;Random;Yes;eng
分钟;1;Random;Random;Random;Yes;q
观感;1;Random;Random;Random;Yes;n
D版;1;Random;Random;Random;Yes;n
失控;1;Random;Random;Random;Yes;vn
事情;1;Random;Random;Random;Yes;n
小高潮;1;Random;Random;Random;Yes;nr
冲刺;1;Random;Random;Random;Yes;vn
半决赛;1;Random;Random;Random;Yes;n
Stereotype;1;Random;Random;Random;Yes;eng
开枪;1;Random;Random;Random;Yes;v
至极;1;Random;Random;Random;Yes;n
恶趣味;1;Random;Random;Random;Yes;i
一大早;1;Random;Random;Random;Yes;l
家人;1;Random;Random;Random;Yes;n
老家;1;Random;Random;Random;Yes;n
欲望;1;Random;Random;Random;Yes;v
陶醉;1;Random;Random;Random;Yes;nr
心里;1;Random;Random;Random;Yes;s
相信;1;Random;Random;Random;Yes;v
欲求;1;Random;Random;Random;Yes;n
推动;1;Random;Random;Random;Yes;v
交通委;1;Random;Random;Random;Yes;nt
神来之笔;1;Random;Random;Random;Yes;i
白雪;1;Random;Random;Random;Yes;nr
火光;1;Random;Random;Random;Yes;n
团结一心;1;Random;Random;Random;Yes;i
卫星;1;Random;Random;Random;Yes;nr
能量;1;Random;Random;Random;Yes;n
到头来;1;Random;Random;Random;Yes;l
安全;1;Random;Random;Random;Yes;an
行车;1;Random;Random;Random;Yes;n
规范;1;Random;Random;Random;Yes;n
扣分;1;Random;Random;Random;Yes;v
摇晃;1;Random;Random;Random;Yes;z
快摇;1;Random;Random;Random;Yes;v
散架;1;Random;Random;Random;Yes;n
得以;1;Random;Random;Random;Yes;v
聚焦;1;Random;Random;Random;Yes;v
贩卖;1;Random;Random;Random;Yes;v
焦虑;1;Random;Random;Random;Yes;a
鸡汤;1;Random;Random;Random;Yes;n
目前;1;Random;Random;Random;Yes;t
评分;1;Random;Random;Random;Yes;n
系统;1;Random;Random;Random;Yes;n
遗言;1;Random;Random;Random;Yes;n
奢求;1;Random;Random;Random;Yes;n
醒来;1;Random;Random;Random;Yes;v
冷静;1;Random;Random;Random;Yes;a
荧幕;1;Random;Random;Random;Yes;n
欣慰;1;Random;Random;Random;Yes;v
陆上;1;Random;Random;Random;Yes;s
冰天雪地;1;Random;Random;Random;Yes;i
覆盖;1;Random;Random;Random;Yes;v
耳熟能详;1;Random;Random;Random;Yes;i
城市;1;Random;Random;Random;Yes;ns
地标;1;Random;Random;Random;Yes;n
芸芸;1;Random;Random;Random;Yes;z
操刀;1;Random;Random;Random;Yes;v
保证;1;Random;Random;Random;Yes;v
哲思;1;Random;Random;Random;Yes;n
僵硬;1;Random;Random;Random;Yes;a
目的;1;Random;Random;Random;Yes;n
直白;1;Random;Random;Random;Yes;v
话语;1;Random;Random;Random;Yes;n
缺少;1;Random;Random;Random;Yes;v
高低;1;Random;Random;Random;Yes;a
走向;1;Random;Random;Random;Yes;v
极具;1;Random;Random;Random;Yes;n
安全感;1;Random;Random;Random;Yes;nr
友邻;1;Random;Random;Random;Yes;n
冷锋;1;Random;Random;Random;Yes;nr
天上;1;Random;Random;Random;Yes;s
并行;1;Random;Random;Random;Yes;v
