Text;Size;Color;Angle;Font;Repeat;URL
大体;2;Random;Random;Random;Yes;n
不合理;2;Random;Random;Random;Yes;n
燃料;2;Random;Random;Random;Yes;n
疑惑;2;Random;Random;Random;Yes;v
政府;2;Random;Random;Random;Yes;n
乌托邦;2;Random;Random;Random;Yes;nr
物理学;2;Random;Random;Random;Yes;n
有趣;2;Random;Random;Random;Yes;a
90;2;Random;Random;Random;Yes;eng
构成;2;Random;Random;Random;Yes;v
胜利;2;Random;Random;Random;Yes;vn
废土;2;Random;Random;Random;Yes;n
哈尔;2;Random;Random;Random;Yes;nrt
显露;2;Random;Random;Random;Yes;v
当得起;2;Random;Random;Random;Yes;v
罕见;2;Random;Random;Random;Yes;a
对抗;2;Random;Random;Random;Yes;v
看好;2;Random;Random;Random;Yes;v
冠军;2;Random;Random;Random;Yes;n
女生;2;Random;Random;Random;Yes;n
同伴;2;Random;Random;Random;Yes;n
不足之处;2;Random;Random;Random;Yes;i
高明;2;Random;Random;Random;Yes;nr
母题;2;Random;Random;Random;Yes;n
没话说;2;Random;Random;Random;Yes;l
快节奏;2;Random;Random;Random;Yes;n
大城市;2;Random;Random;Random;Yes;ns
完毕;2;Random;Random;Random;Yes;v
深挖;2;Random;Random;Random;Yes;v
恐惧;2;Random;Random;Random;Yes;an
心里;2;Random;Random;Random;Yes;s
电影版;2;Random;Random;Random;Yes;n
架空;2;Random;Random;Random;Yes;s
说出;2;Random;Random;Random;Yes;v
伟大;2;Random;Random;Random;Yes;a
奇葩;2;Random;Random;Random;Yes;n
本质;2;Random;Random;Random;Yes;n
色彩;2;Random;Random;Random;Yes;n
能量;2;Random;Random;Random;Yes;n
教室;2;Random;Random;Random;Yes;n
虚假;2;Random;Random;Random;Yes;a
狗头;2;Random;Random;Random;Yes;n
网络;2;Random;Random;Random;Yes;n
接轨;2;Random;Random;Random;Yes;v
21;2;Random;Random;Random;Yes;eng
关键点;2;Random;Random;Random;Yes;n
宝库;2;Random;Random;Random;Yes;nz
解决方案;2;Random;Random;Random;Yes;n
不可避免;2;Random;Random;Random;Yes;l
极大;2;Random;Random;Random;Yes;a
体会;2;Random;Random;Random;Yes;n
白蛇;2;Random;Random;Random;Yes;n
弱项;2;Random;Random;Random;Yes;n
和解;2;Random;Random;Random;Yes;v
灭亡;2;Random;Random;Random;Yes;v
资源;2;Random;Random;Random;Yes;n
学生;2;Random;Random;Random;Yes;n
灵机一动;2;Random;Random;Random;Yes;i
看起来;2;Random;Random;Random;Yes;v
散伙;2;Random;Random;Random;Yes;n
意识形态;2;Random;Random;Random;Yes;l
尊严;2;Random;Random;Random;Yes;a
长大;2;Random;Random;Random;Yes;ns
超前;2;Random;Random;Random;Yes;v
围绕;2;Random;Random;Random;Yes;v
顺应;2;Random;Random;Random;Yes;v
引发;2;Random;Random;Random;Yes;v
不适;2;Random;Random;Random;Yes;a
贯穿;2;Random;Random;Random;Yes;v
银河;2;Random;Random;Random;Yes;n
模板;2;Random;Random;Random;Yes;n
话说回来;2;Random;Random;Random;Yes;l
过往;2;Random;Random;Random;Yes;t
衬托;2;Random;Random;Random;Yes;n
真挚;2;Random;Random;Random;Yes;a
开荒;2;Random;Random;Random;Yes;v
打着;2;Random;Random;Random;Yes;v
恶臭;2;Random;Random;Random;Yes;a
假设;2;Random;Random;Random;Yes;vn
族群;2;Random;Random;Random;Yes;n
奉献;2;Random;Random;Random;Yes;v
遭遇;2;Random;Random;Random;Yes;n
投资人;2;Random;Random;Random;Yes;n
经典电影;2;Random;Random;Random;Yes;n
生死;2;Random;Random;Random;Yes;v
赞同;2;Random;Random;Random;Yes;v
符合国情;2;Random;Random;Random;Yes;n
过硬;2;Random;Random;Random;Yes;a
喂饱;2;Random;Random;Random;Yes;v
达标;2;Random;Random;Random;Yes;v
大局观;2;Random;Random;Random;Yes;n
幸福;2;Random;Random;Random;Yes;a
佳作;2;Random;Random;Random;Yes;n
允许;2;Random;Random;Random;Yes;v
轻描淡写;2;Random;Random;Random;Yes;i
摆脱;2;Random;Random;Random;Yes;v
春晚;2;Random;Random;Random;Yes;t
集权;2;Random;Random;Random;Yes;n
回想;2;Random;Random;Random;Yes;v
大气磅礴;2;Random;Random;Random;Yes;i
矫情;2;Random;Random;Random;Yes;a
脸谱化;2;Random;Random;Random;Yes;n
实属;2;Random;Random;Random;Yes;n
新纪元;2;Random;Random;Random;Yes;nz
氛围;2;Random;Random;Random;Yes;n
饱满;2;Random;Random;Random;Yes;v
商榷;2;Random;Random;Random;Yes;v
权力;2;Random;Random;Random;Yes;n
值得一看;2;Random;Random;Random;Yes;l
打爆;2;Random;Random;Random;Yes;v
远高于;2;Random;Random;Random;Yes;nr
通病;2;Random;Random;Random;Yes;n
门槛;2;Random;Random;Random;Yes;n
支持;2;Random;Random;Random;Yes;v
事实上;2;Random;Random;Random;Yes;l
冲撞;2;Random;Random;Random;Yes;vn
紧凑;2;Random;Random;Random;Yes;a
说服;2;Random;Random;Random;Yes;v
基因;2;Random;Random;Random;Yes;n
标配;2;Random;Random;Random;Yes;vn
他妈的;2;Random;Random;Random;Yes;l
救赎;2;Random;Random;Random;Yes;i
露怯;2;Random;Random;Random;Yes;a
值得称赞;2;Random;Random;Random;Yes;l
差强人意;2;Random;Random;Random;Yes;l
善良;2;Random;Random;Random;Yes;a
保留;2;Random;Random;Random;Yes;v
人人;2;Random;Random;Random;Yes;n
事业;2;Random;Random;Random;Yes;n
跟风;2;Random;Random;Random;Yes;v
大学;2;Random;Random;Random;Yes;n
山东;2;Random;Random;Random;Yes;ns
济宁;2;Random;Random;Random;Yes;ns
Tim;2;Random;Random;Random;Yes;eng
酝酿;2;Random;Random;Random;Yes;v
感人;2;Random;Random;Random;Yes;n
大灾难;2;Random;Random;Random;Yes;l
信念;2;Random;Random;Random;Yes;n
精髓;2;Random;Random;Random;Yes;n
失重;2;Random;Random;Random;Yes;v
视野;2;Random;Random;Random;Yes;n
范围;2;Random;Random;Random;Yes;n
认可;2;Random;Random;Random;Yes;v
向太空;2;Random;Random;Random;Yes;nr
眼光;2;Random;Random;Random;Yes;n
迎接;2;Random;Random;Random;Yes;v
构建;2;Random;Random;Random;Yes;v
节节败退;2;Random;Random;Random;Yes;l
太重;2;Random;Random;Random;Yes;n
联想;2;Random;Random;Random;Yes;v
灵性;2;Random;Random;Random;Yes;n
浑身;2;Random;Random;Random;Yes;n
舒服;2;Random;Random;Random;Yes;a
面子;2;Random;Random;Random;Yes;n
大跃进;2;Random;Random;Random;Yes;nz
不可;2;Random;Random;Random;Yes;v
工具;2;Random;Random;Random;Yes;n
预测;2;Random;Random;Random;Yes;vn
不知所云;2;Random;Random;Random;Yes;i
耗尽;2;Random;Random;Random;Yes;v
孤胆;2;Random;Random;Random;Yes;nr
丧失;2;Random;Random;Random;Yes;v
计算;2;Random;Random;Random;Yes;v
世俗;2;Random;Random;Random;Yes;n
胜过;2;Random;Random;Random;Yes;v
大团圆;2;Random;Random;Random;Yes;n
Hal;2;Random;Random;Random;Yes;eng
主人公;2;Random;Random;Random;Yes;n
进去;2;Random;Random;Random;Yes;v
怎么回事;2;Random;Random;Random;Yes;l
抉择;2;Random;Random;Random;Yes;v
庄重;2;Random;Random;Random;Yes;a
匮乏;2;Random;Random;Random;Yes;v
苛责;2;Random;Random;Random;Yes;v
仔细;2;Random;Random;Random;Yes;ad
呼唤;2;Random;Random;Random;Yes;nr
请问;2;Random;Random;Random;Yes;v
近景;2;Random;Random;Random;Yes;n
成片;2;Random;Random;Random;Yes;n
无关;2;Random;Random;Random;Yes;v
上天;2;Random;Random;Random;Yes;t
No;2;Random;Random;Random;Yes;eng
亲友;2;Random;Random;Random;Yes;n
平复;2;Random;Random;Random;Yes;v
60;2;Random;Random;Random;Yes;eng
逊色;2;Random;Random;Random;Yes;n
满脑子;2;Random;Random;Random;Yes;l
改造;2;Random;Random;Random;Yes;v
规矩;2;Random;Random;Random;Yes;n
留住;2;Random;Random;Random;Yes;v
城里;2;Random;Random;Random;Yes;s
高喊;2;Random;Random;Random;Yes;nr
人生;2;Random;Random;Random;Yes;n
彻彻底底;2;Random;Random;Random;Yes;i
19;2;Random;Random;Random;Yes;eng
打造;2;Random;Random;Random;Yes;v
传译;2;Random;Random;Random;Yes;v
考虑;2;Random;Random;Random;Yes;v
参考;2;Random;Random;Random;Yes;v
包装;2;Random;Random;Random;Yes;v
景观;2;Random;Random;Random;Yes;n
香港;2;Random;Random;Random;Yes;ns
内地;2;Random;Random;Random;Yes;n
五颗星;2;Random;Random;Random;Yes;nr
泄气;2;Random;Random;Random;Yes;v
放到;2;Random;Random;Random;Yes;v
纽约;2;Random;Random;Random;Yes;ns
显著;2;Random;Random;Random;Yes;a
团结;2;Random;Random;Random;Yes;a
后来者;2;Random;Random;Random;Yes;n
开了个;2;Random;Random;Random;Yes;n
留在;2;Random;Random;Random;Yes;v
天上;2;Random;Random;Random;Yes;s
关心;2;Random;Random;Random;Yes;n
意识;2;Random;Random;Random;Yes;n
脉络;2;Random;Random;Random;Yes;n
抛弃;2;Random;Random;Random;Yes;v
烧掉;2;Random;Random;Random;Yes;v
爱好者;2;Random;Random;Random;Yes;n
精卫填海;2;Random;Random;Random;Yes;n
天花板;2;Random;Random;Random;Yes;n
开心;2;Random;Random;Random;Yes;v
资金;2;Random;Random;Random;Yes;n
肤浅;2;Random;Random;Random;Yes;a
方法;2;Random;Random;Random;Yes;n
只能靠;2;Random;Random;Random;Yes;v
人物性格;2;Random;Random;Random;Yes;n
见仁见智;2;Random;Random;Random;Yes;i
作者;2;Random;Random;Random;Yes;n
天才;2;Random;Random;Random;Yes;n
银河系;2;Random;Random;Random;Yes;n
正面;2;Random;Random;Random;Yes;ad
徒劳;2;Random;Random;Random;Yes;n
忐忑;2;Random;Random;Random;Yes;a
父子关系;2;Random;Random;Random;Yes;n
怀念;2;Random;Random;Random;Yes;v
工程师;2;Random;Random;Random;Yes;n
产物;2;Random;Random;Random;Yes;n
其他人;2;Random;Random;Random;Yes;rr
新闻联播;2;Random;Random;Random;Yes;nz
人定胜天;2;Random;Random;Random;Yes;n
人心;2;Random;Random;Random;Yes;n
断裂;2;Random;Random;Random;Yes;v
惊悚;2;Random;Random;Random;Yes;a
秩序;2;Random;Random;Random;Yes;n
上帝;2;Random;Random;Random;Yes;n
目光;2;Random;Random;Random;Yes;n
有意思;2;Random;Random;Random;Yes;l
驾驶;2;Random;Random;Random;Yes;v
机械;2;Random;Random;Random;Yes;n
推敲;2;Random;Random;Random;Yes;v
主打;2;Random;Random;Random;Yes;n
指望;2;Random;Random;Random;Yes;v
营销;2;Random;Random;Random;Yes;vn
路线;2;Random;Random;Random;Yes;n
最佳;2;Random;Random;Random;Yes;z
叛变;2;Random;Random;Random;Yes;v
意见;2;Random;Random;Random;Yes;n
ok;2;Random;Random;Random;Yes;eng
减分;2;Random;Random;Random;Yes;v
诞生;2;Random;Random;Random;Yes;v
看似;2;Random;Random;Random;Yes;v
情绪化;2;Random;Random;Random;Yes;n
温度;2;Random;Random;Random;Yes;n
深沉;2;Random;Random;Random;Yes;a
发表;2;Random;Random;Random;Yes;v
维持;2;Random;Random;Random;Yes;v
面目;2;Random;Random;Random;Yes;n
坚决;2;Random;Random;Random;Yes;ad
pia;2;Random;Random;Random;Yes;eng
包袱;2;Random;Random;Random;Yes;n
文艺;2;Random;Random;Random;Yes;n
厌恶;2;Random;Random;Random;Yes;v
满心;2;Random;Random;Random;Yes;v
泪流满面;2;Random;Random;Random;Yes;l
及格线;2;Random;Random;Random;Yes;n
边缘;2;Random;Random;Random;Yes;n
温柔;2;Random;Random;Random;Yes;a
妈妈;2;Random;Random;Random;Yes;n
狗血;2;Random;Random;Random;Yes;n
刹车;2;Random;Random;Random;Yes;n
逃逸;2;Random;Random;Random;Yes;v
名单;2;Random;Random;Random;Yes;n
足见;2;Random;Random;Random;Yes;v
像样;2;Random;Random;Random;Yes;v
同类;2;Random;Random;Random;Yes;n
意思;2;Random;Random;Random;Yes;n
硬生生;2;Random;Random;Random;Yes;n
小姑娘;2;Random;Random;Random;Yes;nr
小男孩;2;Random;Random;Random;Yes;n
长久以来;2;Random;Random;Random;Yes;l
并不知道;2;Random;Random;Random;Yes;l
伽利略;2;Random;Random;Random;Yes;nr
点子;2;Random;Random;Random;Yes;n
戏码;2;Random;Random;Random;Yes;n
好运;2;Random;Random;Random;Yes;n
微观;2;Random;Random;Random;Yes;n
心潮澎湃;2;Random;Random;Random;Yes;i
失衡;2;Random;Random;Random;Yes;a
合适;2;Random;Random;Random;Yes;a
环节;2;Random;Random;Random;Yes;n
有模有样;2;Random;Random;Random;Yes;l
夜空;2;Random;Random;Random;Yes;n
提升;2;Random;Random;Random;Yes;v
字幕;2;Random;Random;Random;Yes;n
工作人员;2;Random;Random;Random;Yes;n
技能;2;Random;Random;Random;Yes;n
切换;2;Random;Random;Random;Yes;v
鄙视;2;Random;Random;Random;Yes;v
感谢;2;Random;Random;Random;Yes;v
打破;2;Random;Random;Random;Yes;v
凌乱;2;Random;Random;Random;Yes;a
兄妹情;2;Random;Random;Random;Yes;n
岁月;2;Random;Random;Random;Yes;t
物理;2;Random;Random;Random;Yes;n
自转;2;Random;Random;Random;Yes;v
海啸;2;Random;Random;Random;Yes;n
珍贵;2;Random;Random;Random;Yes;a
误解;2;Random;Random;Random;Yes;v
修改;2;Random;Random;Random;Yes;v
挽救;2;Random;Random;Random;Yes;v
目测;2;Random;Random;Random;Yes;v
抵消;2;Random;Random;Random;Yes;v
速度;2;Random;Random;Random;Yes;n
完蛋;2;Random;Random;Random;Yes;v
暴露无遗;2;Random;Random;Random;Yes;i
可喜可贺;2;Random;Random;Random;Yes;v
警惕;2;Random;Random;Random;Yes;v
钢铁;2;Random;Random;Random;Yes;n
4D;2;Random;Random;Random;Yes;eng
美术设计;2;Random;Random;Random;Yes;n
控制;2;Random;Random;Random;Yes;v
家伙;2;Random;Random;Random;Yes;n
弱化;2;Random;Random;Random;Yes;n
柔软;2;Random;Random;Random;Yes;a
普通;2;Random;Random;Random;Yes;nz
岩浆;2;Random;Random;Random;Yes;n
陪衬;2;Random;Random;Random;Yes;v
大众;2;Random;Random;Random;Yes;n
科普;2;Random;Random;Random;Yes;nrt
任重道远;2;Random;Random;Random;Yes;nr
指出;2;Random;Random;Random;Yes;v
提倡;2;Random;Random;Random;Yes;v
睡着;2;Random;Random;Random;Yes;v
充满希望;2;Random;Random;Random;Yes;nz
保证;2;Random;Random;Random;Yes;v
救世;2;Random;Random;Random;Yes;v
四平八稳;2;Random;Random;Random;Yes;i
波动;2;Random;Random;Random;Yes;vn
适应;2;Random;Random;Random;Yes;v
在乎;2;Random;Random;Random;Yes;v
扭曲;2;Random;Random;Random;Yes;v
符号;2;Random;Random;Random;Yes;n
老师;2;Random;Random;Random;Yes;n
爱情;2;Random;Random;Random;Yes;n
漂亮;2;Random;Random;Random;Yes;a
来讲;2;Random;Random;Random;Yes;v
冲击;2;Random;Random;Random;Yes;vn
笑话;2;Random;Random;Random;Yes;n
出品;2;Random;Random;Random;Yes;n
渺茫;2;Random;Random;Random;Yes;a
安全;2;Random;Random;Random;Yes;an
真善美;2;Random;Random;Random;Yes;nr
老套;2;Random;Random;Random;Yes;n
陷入;2;Random;Random;Random;Yes;v
新家园;2;Random;Random;Random;Yes;ns
呈现出;2;Random;Random;Random;Yes;v
勉强;2;Random;Random;Random;Yes;v
好意思;2;Random;Random;Random;Yes;l
拍电影;2;Random;Random;Random;Yes;n
视频;2;Random;Random;Random;Yes;n
老泪纵横;2;Random;Random;Random;Yes;l
自救;2;Random;Random;Random;Yes;v
以资鼓励;2;Random;Random;Random;Yes;l
而已;2;Random;Random;Random;Yes;y
维塔;2;Random;Random;Random;Yes;nrt
冰天雪地;2;Random;Random;Random;Yes;i
诸如此类;2;Random;Random;Random;Yes;l
破坏;2;Random;Random;Random;Yes;v
片尾曲;2;Random;Random;Random;Yes;n
生物;2;Random;Random;Random;Yes;n
热辐射;2;Random;Random;Random;Yes;nz
磁场;2;Random;Random;Random;Yes;n
电影界;2;Random;Random;Random;Yes;n
危险;2;Random;Random;Random;Yes;an
引爆;2;Random;Random;Random;Yes;v
回避;2;Random;Random;Random;Yes;v
目的;2;Random;Random;Random;Yes;n
构思;2;Random;Random;Random;Yes;v
能比;2;Random;Random;Random;Yes;v
华丽;2;Random;Random;Random;Yes;nr
土法炼钢;2;Random;Random;Random;Yes;n
代替;2;Random;Random;Random;Yes;v
荧幕;2;Random;Random;Random;Yes;n
抛开;2;Random;Random;Random;Yes;v
抄袭;2;Random;Random;Random;Yes;v
崛起;2;Random;Random;Random;Yes;v
之躯;2;Random;Random;Random;Yes;n
匹配;2;Random;Random;Random;Yes;v
写作;2;Random;Random;Random;Yes;v
特纳雄;2;Random;Random;Random;Yes;nr
眼泪;2;Random;Random;Random;Yes;n
评估;2;Random;Random;Random;Yes;vn
都市;2;Random;Random;Random;Yes;ns
稳重;2;Random;Random;Random;Yes;a
种子;2;Random;Random;Random;Yes;n
歌颂;2;Random;Random;Random;Yes;v
权利;2;Random;Random;Random;Yes;n
忽视;2;Random;Random;Random;Yes;v
地标;2;Random;Random;Random;Yes;n
转向;2;Random;Random;Random;Yes;v
不言而喻;2;Random;Random;Random;Yes;i
董存瑞;2;Random;Random;Random;Yes;nr
综合;2;Random;Random;Random;Yes;vn
二星;2;Random;Random;Random;Yes;nz
平时;2;Random;Random;Random;Yes;t
流露出;2;Random;Random;Random;Yes;i
一脉相承;2;Random;Random;Random;Yes;l
人间;2;Random;Random;Random;Yes;n
辩护;2;Random;Random;Random;Yes;v
意志;2;Random;Random;Random;Yes;n
答案;2;Random;Random;Random;Yes;n
风险;2;Random;Random;Random;Yes;n
恶意;2;Random;Random;Random;Yes;v
存续;2;Random;Random;Random;Yes;v
会员;2;Random;Random;Random;Yes;n
眷恋;2;Random;Random;Random;Yes;v
形象;2;Random;Random;Random;Yes;n
处处;2;Random;Random;Random;Yes;v
炫目;2;Random;Random;Random;Yes;v
频带;2;Random;Random;Random;Yes;n
支撑;2;Random;Random;Random;Yes;v
首映;2;Random;Random;Random;Yes;v
壮志;2;Random;Random;Random;Yes;n
无可厚非;2;Random;Random;Random;Yes;i
乐趣;2;Random;Random;Random;Yes;a
太久;2;Random;Random;Random;Yes;nr
只争朝夕;2;Random;Random;Random;Yes;i
搪塞;2;Random;Random;Random;Yes;v
聚焦;2;Random;Random;Random;Yes;v
致命;2;Random;Random;Random;Yes;v
度过;2;Random;Random;Random;Yes;v
孤注一掷;2;Random;Random;Random;Yes;i
僵硬;2;Random;Random;Random;Yes;a
立体;2;Random;Random;Random;Yes;n
喷子;2;Random;Random;Random;Yes;n
能源;2;Random;Random;Random;Yes;n
渴望;2;Random;Random;Random;Yes;v
朦胧;2;Random;Random;Random;Yes;a
人情;2;Random;Random;Random;Yes;n
时代特色;1;Random;Random;Random;Yes;n
发问;1;Random;Random;Random;Yes;v
烟花;1;Random;Random;Random;Yes;n
2D;1;Random;Random;Random;Yes;eng
剪法;1;Random;Random;Random;Yes;n
空间结构;1;Random;Random;Random;Yes;n
比较复杂;1;Random;Random;Random;Yes;l
运送;1;Random;Random;Random;Yes;v
插入;1;Random;Random;Random;Yes;v
特写;1;Random;Random;Random;Yes;n
明暗;1;Random;Random;Random;Yes;a
锚定;1;Random;Random;Random;Yes;n
注意力;1;Random;Random;Random;Yes;n
连续;1;Random;Random;Random;Yes;a
长镜头;1;Random;Random;Random;Yes;n
公里;1;Random;Random;Random;Yes;q
费力;1;Random;Random;Random;Yes;n
一成不变;1;Random;Random;Random;Yes;i
云淡风轻;1;Random;Random;Random;Yes;i
无力;1;Random;Random;Random;Yes;n
石头;1;Random;Random;Random;Yes;n
核聚变;1;Random;Random;Random;Yes;n
搞不清楚;1;Random;Random;Random;Yes;l
熄火;1;Random;Random;Random;Yes;v
技术人员;1;Random;Random;Random;Yes;n
否定;1;Random;Random;Random;Yes;v
预演;1;Random;Random;Random;Yes;vn
放屁;1;Random;Random;Random;Yes;v
可靠性;1;Random;Random;Random;Yes;n
可行性;1;Random;Random;Random;Yes;n
验证;1;Random;Random;Random;Yes;v
此路不通;1;Random;Random;Random;Yes;l
摇摇头;1;Random;Random;Random;Yes;v
成钢;1;Random;Random;Random;Yes;n
名言;1;Random;Random;Random;Yes;n
亚洲;1;Random;Random;Random;Yes;ns
意淫;1;Random;Random;Random;Yes;v
水平线上;1;Random;Random;Random;Yes;l
武士;1;Random;Random;Random;Yes;n
顾及;1;Random;Random;Random;Yes;v
时间轴;1;Random;Random;Random;Yes;n
寸步难行;1;Random;Random;Random;Yes;i
细腻;1;Random;Random;Random;Yes;a
安静;1;Random;Random;Random;Yes;nr
萦绕;1;Random;Random;Random;Yes;v
戳心;1;Random;Random;Random;Yes;v
寻找;1;Random;Random;Random;Yes;v
开辟;1;Random;Random;Random;Yes;v
子孙;1;Random;Random;Random;Yes;nr
真是太;1;Random;Random;Random;Yes;nr
念念不忘;1;Random;Random;Random;Yes;i
头顶;1;Random;Random;Random;Yes;n
一方面;1;Random;Random;Random;Yes;mq
精妙;1;Random;Random;Random;Yes;a
谄媚;1;Random;Random;Random;Yes;v
逢迎;1;Random;Random;Random;Yes;v
接地;1;Random;Random;Random;Yes;v
海草;1;Random;Random;Random;Yes;n
秋裤;1;Random;Random;Random;Yes;n
至关重要;1;Random;Random;Random;Yes;l
父女情;1;Random;Random;Random;Yes;n
夫妻情;1;Random;Random;Random;Yes;n
独角戏;1;Random;Random;Random;Yes;n
难度很大;1;Random;Random;Random;Yes;z
情非得已;1;Random;Random;Random;Yes;l
序幕;1;Random;Random;Random;Yes;n
往后;1;Random;Random;Random;Yes;t
灌输;1;Random;Random;Random;Yes;vn
吃不消;1;Random;Random;Random;Yes;l
举例;1;Random;Random;Random;Yes;n
实实在在;1;Random;Random;Random;Yes;z
瓦解;1;Random;Random;Random;Yes;v
聪明;1;Random;Random;Random;Yes;a
注释;1;Random;Random;Random;Yes;v
云云;1;Random;Random;Random;Yes;nr
说来说去;1;Random;Random;Random;Yes;l
洛希;1;Random;Random;Random;Yes;nrt
极限;1;Random;Random;Random;Yes;a
洞悉;1;Random;Random;Random;Yes;v
观察力;1;Random;Random;Random;Yes;n
阉割;1;Random;Random;Random;Yes;v
倾向;1;Random;Random;Random;Yes;v
困惑;1;Random;Random;Random;Yes;a
高效;1;Random;Random;Random;Yes;a
移居;1;Random;Random;Random;Yes;v
微笑;1;Random;Random;Random;Yes;vn
碟仙;1;Random;Random;Random;Yes;n
cg;1;Random;Random;Random;Yes;eng
人伦;1;Random;Random;Random;Yes;n
哎哟;1;Random;Random;Random;Yes;e
担当;1;Random;Random;Random;Yes;v
节点;1;Random;Random;Random;Yes;n
优秀学生;1;Random;Random;Random;Yes;n
先行者;1;Random;Random;Random;Yes;n
新生代;1;Random;Random;Random;Yes;n
分辨;1;Random;Random;Random;Yes;v
应当;1;Random;Random;Random;Yes;v
并用;1;Random;Random;Random;Yes;v
力气;1;Random;Random;Random;Yes;n
比起;1;Random;Random;Random;Yes;v
看重;1;Random;Random;Random;Yes;v
执拗;1;Random;Random;Random;Yes;v
赤诚;1;Random;Random;Random;Yes;nr
负载;1;Random;Random;Random;Yes;v
沉重;1;Random;Random;Random;Yes;a
元气;1;Random;Random;Random;Yes;n
淋漓;1;Random;Random;Random;Yes;v
击节;1;Random;Random;Random;Yes;v
淡蓝色;1;Random;Random;Random;Yes;n
小球;1;Random;Random;Random;Yes;n
迄今为止;1;Random;Random;Random;Yes;l
造成;1;Random;Random;Random;Yes;v
成型;1;Random;Random;Random;Yes;n
重配;1;Random;Random;Random;Yes;vn
特征;1;Random;Random;Random;Yes;n
拆解;1;Random;Random;Random;Yes;v
长条;1;Random;Random;Random;Yes;n
增加;1;Random;Random;Random;Yes;v
闪现;1;Random;Random;Random;Yes;v
国旗;1;Random;Random;Random;Yes;n
巨大进步;1;Random;Random;Random;Yes;nr
老东西;1;Random;Random;Random;Yes;nr
烟头烫;1;Random;Random;Random;Yes;l
死活;1;Random;Random;Random;Yes;v
比卡丘;1;Random;Random;Random;Yes;nr
签署;1;Random;Random;Random;Yes;v
协议;1;Random;Random;Random;Yes;n
老子;1;Random;Random;Random;Yes;n
放火;1;Random;Random;Random;Yes;v
下车;1;Random;Random;Random;Yes;v
公交车;1;Random;Random;Random;Yes;n
老公;1;Random;Random;Random;Yes;nr
高铁;1;Random;Random;Random;Yes;n
飞机;1;Random;Random;Random;Yes;n
舱门;1;Random;Random;Random;Yes;n
bb;1;Random;Random;Random;Yes;eng
琐事;1;Random;Random;Random;Yes;n
连同;1;Random;Random;Random;Yes;a
雅典卫城;1;Random;Random;Random;Yes;nz
神殿;1;Random;Random;Random;Yes;n
清晰可见;1;Random;Random;Random;Yes;l
宛如;1;Random;Random;Random;Yes;v
遨游;1;Random;Random;Random;Yes;v
气势磅礴;1;Random;Random;Random;Yes;i
漫画;1;Random;Random;Random;Yes;n
翻页;1;Random;Random;Random;Yes;n
严格;1;Random;Random;Random;Yes;ad
扩充;1;Random;Random;Random;Yes;v
叛乱;1;Random;Random;Random;Yes;v
续集;1;Random;Random;Random;Yes;v
小兵;1;Random;Random;Random;Yes;n
大旗;1;Random;Random;Random;Yes;n
铺排;1;Random;Random;Random;Yes;v
娴熟;1;Random;Random;Random;Yes;a
意料之外;1;Random;Random;Random;Yes;l
流畅;1;Random;Random;Random;Yes;a
着手;1;Random;Random;Random;Yes;v
BGM;1;Random;Random;Random;Yes;eng
仅靠;1;Random;Random;Random;Yes;v
承认;1;Random;Random;Random;Yes;v
跳出;1;Random;Random;Random;Yes;v
扎入;1;Random;Random;Random;Yes;v
国情;1;Random;Random;Random;Yes;n
怀中;1;Random;Random;Random;Yes;s
自作聪明;1;Random;Random;Random;Yes;l
膀子;1;Random;Random;Random;Yes;n
脸上;1;Random;Random;Random;Yes;s
金银珠宝;1;Random;Random;Random;Yes;nz
宣传攻势;1;Random;Random;Random;Yes;n
几星;1;Random;Random;Random;Yes;n
晨昏;1;Random;Random;Random;Yes;t
过后;1;Random;Random;Random;Yes;t
了不得;1;Random;Random;Random;Yes;v
89;1;Random;Random;Random;Yes;eng
冰天;1;Random;Random;Random;Yes;t
唏嘘;1;Random;Random;Random;Yes;v
文化背景;1;Random;Random;Random;Yes;n
新生儿;1;Random;Random;Random;Yes;n
住家;1;Random;Random;Random;Yes;n
启示录;1;Random;Random;Random;Yes;n
烟波浩渺;1;Random;Random;Random;Yes;i
缔造;1;Random;Random;Random;Yes;v
荡涤;1;Random;Random;Random;Yes;v
气息;1;Random;Random;Random;Yes;n
精益求精;1;Random;Random;Random;Yes;n
造就;1;Random;Random;Random;Yes;v
演活;1;Random;Random;Random;Yes;vn
不失;1;Random;Random;Random;Yes;v
圣母;1;Random;Random;Random;Yes;n
中校;1;Random;Random;Random;Yes;j
命令;1;Random;Random;Random;Yes;n
与否;1;Random;Random;Random;Yes;v
分不清;1;Random;Random;Random;Yes;l
小而精;1;Random;Random;Random;Yes;i
125;1;Random;Random;Random;Yes;eng
风暴;1;Random;Random;Random;Yes;n
认定;1;Random;Random;Random;Yes;v
山寨;1;Random;Random;Random;Yes;ns
面面俱到;1;Random;Random;Random;Yes;l
信服;1;Random;Random;Random;Yes;n
穿透力;1;Random;Random;Random;Yes;n
跃跃欲试;1;Random;Random;Random;Yes;i
跟风者;1;Random;Random;Random;Yes;n
杀人;1;Random;Random;Random;Yes;n
罗兰;1;Random;Random;Random;Yes;ns
艾默里;1;Random;Random;Random;Yes;nrt
内驱力;1;Random;Random;Random;Yes;n
关联;1;Random;Random;Random;Yes;ns
打磨;1;Random;Random;Random;Yes;v
对冲;1;Random;Random;Random;Yes;n
恕我直言;1;Random;Random;Random;Yes;l
