Text;Size;Color;Angle;Font;Repeat;URL
土法炼钢;1;Random;Random;Random;Yes;n
意识;1;Random;Random;Random;Yes;n
知识分子;1;Random;Random;Random;Yes;n
偏狭;1;Random;Random;Random;Yes;a
路数;1;Random;Random;Random;Yes;n
抛弃;1;Random;Random;Random;Yes;v
允许;1;Random;Random;Random;Yes;v
毁坏;1;Random;Random;Random;Yes;v
地标;1;Random;Random;Random;Yes;n
建筑;1;Random;Random;Random;Yes;n
岩浆;1;Random;Random;Random;Yes;n
高质量;1;Random;Random;Random;Yes;n
爆棚;1;Random;Random;Random;Yes;n
发射器;1;Random;Random;Random;Yes;n
史无前例;1;Random;Random;Random;Yes;i
实力;1;Random;Random;Random;Yes;n
出手;1;Random;Random;Random;Yes;v
流量;1;Random;Random;Random;Yes;n
小生;1;Random;Random;Random;Yes;n
情况;1;Random;Random;Random;Yes;n
啪啪;1;Random;Random;Random;Yes;o
投资商;1;Random;Random;Random;Yes;n
联合政府;1;Random;Random;Random;Yes;nt
组织;1;Random;Random;Random;Yes;v
留意;1;Random;Random;Random;Yes;v
数字;1;Random;Random;Random;Yes;n
19;1;Random;Random;Random;Yes;eng
主打;1;Random;Random;Random;Yes;n
欢乐;1;Random;Random;Random;Yes;a
轻松;1;Random;Random;Random;Yes;a
搞笑;1;Random;Random;Random;Yes;v
刹车;1;Random;Random;Random;Yes;n
时代;1;Random;Random;Random;Yes;n
暴雨;1;Random;Random;Random;Yes;n
黄昏;1;Random;Random;Random;Yes;t
美景;1;Random;Random;Random;Yes;n
董存瑞;1;Random;Random;Random;Yes;nr
邱少云;1;Random;Random;Random;Yes;nr
文艺片;1;Random;Random;Random;Yes;n
商业片;1;Random;Random;Random;Yes;n
划清界限;1;Random;Random;Random;Yes;n
支持;1;Random;Random;Random;Yes;v
愿望;1;Random;Random;Random;Yes;v
达成;1;Random;Random;Random;Yes;v
丢人;1;Random;Random;Random;Yes;v
扣人心弦;1;Random;Random;Random;Yes;i
无聊;1;Random;Random;Random;Yes;a
燃料;1;Random;Random;Random;Yes;n
引擎;1;Random;Random;Random;Yes;n
熊熊燃烧;1;Random;Random;Random;Yes;n
味道;1;Random;Random;Random;Yes;n
诚恳;1;Random;Random;Random;Yes;a
对位;1;Random;Random;Random;Yes;n
民族;1;Random;Random;Random;Yes;n
传统;1;Random;Random;Random;Yes;n
辨识;1;Random;Random;Random;Yes;v
能否;1;Random;Random;Random;Yes;v
植入;1;Random;Random;Random;Yes;n
东方;1;Random;Random;Random;Yes;s
美学;1;Random;Random;Random;Yes;n
哲学;1;Random;Random;Random;Yes;n
永恒;1;Random;Random;Random;Yes;z
重生;1;Random;Random;Random;Yes;n
辩证关系;1;Random;Random;Random;Yes;l
土地;1;Random;Random;Random;Yes;n
眷恋;1;Random;Random;Random;Yes;v
依赖;1;Random;Random;Random;Yes;v
普通人;1;Random;Random;Random;Yes;n
倒计时;1;Random;Random;Random;Yes;n
操练;1;Random;Random;Random;Yes;v
父子关系;1;Random;Random;Random;Yes;n
嵌套;1;Random;Random;Random;Yes;nz
自救;1;Random;Random;Random;Yes;v
反击;1;Random;Random;Random;Yes;v
独立;1;Random;Random;Random;Yes;v
合适;1;Random;Random;Random;Yes;a
综合;1;Random;Random;Random;Yes;vn
赢家;1;Random;Random;Random;Yes;n
质量;1;Random;Random;Random;Yes;n
算是;1;Random;Random;Random;Yes;v
提前;1;Random;Random;Random;Yes;v
挽救;1;Random;Random;Random;Yes;v
全局;1;Random;Random;Random;Yes;n
首映;1;Random;Random;Random;Yes;v
说正经;1;Random;Random;Random;Yes;l
遗憾;1;Random;Random;Random;Yes;a
扎眼;1;Random;Random;Random;Yes;a
手法;1;Random;Random;Random;Yes;n
冲动;1;Random;Random;Random;Yes;vn
领航;1;Random;Random;Random;Yes;n
适合;1;Random;Random;Random;Yes;v
对应;1;Random;Random;Random;Yes;vn
干扰;1;Random;Random;Random;Yes;v
风雪;1;Random;Random;Random;Yes;n
屏幕;1;Random;Random;Random;Yes;n
接近;1;Random;Random;Random;Yes;v
老王;1;Random;Random;Random;Yes;nr
拉格朗;1;Random;Random;Random;Yes;nr
墓场;1;Random;Random;Random;Yes;n
飞蛾;1;Random;Random;Random;Yes;n
单纯;1;Random;Random;Random;Yes;a
成名作;1;Random;Random;Random;Yes;n
刊发;1;Random;Random;Random;Yes;v
代表作;1;Random;Random;Random;Yes;n
连载;1;Random;Random;Random;Yes;v
今年春节;1;Random;Random;Random;Yes;t
优秀;1;Random;Random;Random;Yes;a
庸俗;1;Random;Random;Random;Yes;a
动一动;1;Random;Random;Random;Yes;l
香港;1;Random;Random;Random;Yes;ns
北美;1;Random;Random;Random;Yes;ns
好运;1;Random;Random;Random;Yes;n
前进;1;Random;Random;Random;Yes;v
毫无疑问;1;Random;Random;Random;Yes;l
年轻;1;Random;Random;Random;Yes;a
忠实;1;Random;Random;Random;Yes;a
备战;1;Random;Random;Random;Yes;v
备荒;1;Random;Random;Random;Yes;v
战天斗地;1;Random;Random;Random;Yes;n
景观;1;Random;Random;Random;Yes;n
HAL;1;Random;Random;Random;Yes;eng
确凿;1;Random;Random;Random;Yes;v
好的开始;1;Random;Random;Random;Yes;l
太弱;1;Random;Random;Random;Yes;a
低劣;1;Random;Random;Random;Yes;a
动力源;1;Random;Random;Random;Yes;n
致命;1;Random;Random;Random;Yes;v
先进;1;Random;Random;Random;Yes;a
一杠;1;Random;Random;Random;Yes;n
强大;1;Random;Random;Random;Yes;a
机器;1;Random;Random;Random;Yes;n
停放;1;Random;Random;Random;Yes;v
话题;1;Random;Random;Random;Yes;n
进去;1;Random;Random;Random;Yes;v
源源不断;1;Random;Random;Random;Yes;i
性能比;1;Random;Random;Random;Yes;n
核动力;1;Random;Random;Random;Yes;n
持续时间;1;Random;Random;Random;Yes;n
清洁;1;Random;Random;Random;Yes;a
环保;1;Random;Random;Random;Yes;j
赶超;1;Random;Random;Random;Yes;v
神奇;1;Random;Random;Random;Yes;a
处处;1;Random;Random;Random;Yes;v
不住;1;Random;Random;Random;Yes;v
喷薄而出;1;Random;Random;Random;Yes;i
革命;1;Random;Random;Random;Yes;vn
激情;1;Random;Random;Random;Yes;n
往往;1;Random;Random;Random;Yes;t
毛主席;1;Random;Random;Random;Yes;n
诗词;1;Random;Random;Random;Yes;n
五洲;1;Random;Random;Random;Yes;ns
震荡;1;Random;Random;Random;Yes;v
风雷;1;Random;Random;Random;Yes;n
铁炉;1;Random;Random;Random;Yes;n
火焰;1;Random;Random;Random;Yes;n
悬崖;1;Random;Random;Random;Yes;n
赖以;1;Random;Random;Random;Yes;v
壮志;1;Random;Random;Random;Yes;n
日月;1;Random;Random;Random;Yes;t
太久;1;Random;Random;Random;Yes;nr
只争朝夕;1;Random;Random;Random;Yes;i
雄关;1;Random;Random;Random;Yes;n
漫道;1;Random;Random;Random;Yes;v
而今;1;Random;Random;Random;Yes;t
迈步;1;Random;Random;Random;Yes;v
萧瑟;1;Random;Random;Random;Yes;nr
秋风;1;Random;Random;Random;Yes;nr
人间;1;Random;Random;Random;Yes;n
苍茫大地;1;Random;Random;Random;Yes;z
中学生;1;Random;Random;Random;Yes;n
给出;1;Random;Random;Random;Yes;v
方案;1;Random;Random;Random;Yes;n
中科院;1;Random;Random;Random;Yes;nt
物理所;1;Random;Random;Random;Yes;n
切腹;1;Random;Random;Random;Yes;n
看见;1;Random;Random;Random;Yes;v
冻成;1;Random;Random;Random;Yes;v
冰棍;1;Random;Random;Random;Yes;n
国贸;1;Random;Random;Random;Yes;j
恍如隔世;1;Random;Random;Random;Yes;i
工业体系;1;Random;Random;Random;Yes;n
公司;1;Random;Random;Random;Yes;n
值得称赞;1;Random;Random;Random;Yes;l
奢望;1;Random;Random;Random;Yes;a
控制;1;Random;Random;Random;Yes;v
高分;1;Random;Random;Random;Yes;n
息息相关;1;Random;Random;Random;Yes;i
眼光;1;Random;Random;Random;Yes;n
奠定;1;Random;Random;Random;Yes;v
告诉;1;Random;Random;Random;Yes;v
一代人;1;Random;Random;Random;Yes;n
坚信;1;Random;Random;Random;Yes;v
精英;1;Random;Random;Random;Yes;n
恶劣;1;Random;Random;Random;Yes;a
不用;1;Random;Random;Random;Yes;v
时间段;1;Random;Random;Random;Yes;n
天眼;1;Random;Random;Random;Yes;n
抒情;1;Random;Random;Random;Yes;n
逗乐;1;Random;Random;Random;Yes;a
高中物理;1;Random;Random;Random;Yes;n
黑客帝国;1;Random;Random;Random;Yes;ns
nb;1;Random;Random;Random;Yes;eng
简单;1;Random;Random;Random;Yes;a
前半部;1;Random;Random;Random;Yes;n
调动;1;Random;Random;Random;Yes;vn
惊险刺激;1;Random;Random;Random;Yes;l
强行;1;Random;Random;Random;Yes;v
调侃;1;Random;Random;Random;Yes;v
打趣;1;Random;Random;Random;Yes;v
地下;1;Random;Random;Random;Yes;s
城里;1;Random;Random;Random;Yes;s
体现;1;Random;Random;Random;Yes;v
巷子;1;Random;Random;Random;Yes;n
赶脚;1;Random;Random;Random;Yes;v
融入;1;Random;Random;Random;Yes;v
没把握;1;Random;Random;Random;Yes;l
还好;1;Random;Random;Random;Yes;v
炫目;1;Random;Random;Random;Yes;v
前半段;1;Random;Random;Random;Yes;t
猛料;1;Random;Random;Random;Yes;n
为主;1;Random;Random;Random;Yes;v
全片;1;Random;Random;Random;Yes;n
动力站;1;Random;Random;Random;Yes;n
诺亚方舟;1;Random;Random;Random;Yes;nz
进入;1;Random;Random;Random;Yes;v
联想;1;Random;Random;Random;Yes;v
考虑;1;Random;Random;Random;Yes;v
碰撞;1;Random;Random;Random;Yes;v
道理;1;Random;Random;Random;Yes;n
方舟;1;Random;Random;Random;Yes;n
农作物;1;Random;Random;Random;Yes;n
种子;1;Random;Random;Random;Yes;n
新家园;1;Random;Random;Random;Yes;ns
蚯蚓;1;Random;Random;Random;Yes;n
活着;1;Random;Random;Random;Yes;v
乐趣;1;Random;Random;Random;Yes;a
不管怎么;1;Random;Random;Random;Yes;l
文戏;1;Random;Random;Random;Yes;n
匹配;1;Random;Random;Random;Yes;v
沉浸;1;Random;Random;Random;Yes;v
体验;1;Random;Random;Random;Yes;n
高压;1;Random;Random;Random;Yes;n
紧张感;1;Random;Random;Random;Yes;n
尺度;1;Random;Random;Random;Yes;n
把握;1;Random;Random;Random;Yes;v
具象化;1;Random;Random;Random;Yes;v
欧美;1;Random;Random;Random;Yes;ns
肉眼;1;Random;Random;Random;Yes;n
讲解;1;Random;Random;Random;Yes;v
热爱;1;Random;Random;Random;Yes;a
当时;1;Random;Random;Random;Yes;t
心想;1;Random;Random;Random;Yes;n
学到;1;Random;Random;Random;Yes;v
亲切感;1;Random;Random;Random;Yes;n
中国化;1;Random;Random;Random;Yes;nt
宣扬;1;Random;Random;Random;Yes;v
人民;1;Random;Random;Random;Yes;n
大团结;1;Random;Random;Random;Yes;n
拔高;1;Random;Random;Random;Yes;v
档次;1;Random;Random;Random;Yes;n
认为;1;Random;Random;Random;Yes;v
接轨;1;Random;Random;Random;Yes;v
换成;1;Random;Random;Random;Yes;v
外国;1;Random;Random;Random;Yes;ns
放到;1;Random;Random;Random;Yes;v
爸妈;1;Random;Random;Random;Yes;n
